,Dice_loss,iou_score
0,0.12401418675001744,0.23463035727906953
1,0.12167842191307852,0.38764194222136406
2,0.11519250830293748,0.4451152440504965
3,0.12800797265155253,0.45151590917104084
4,0.1276065926150193,0.4683206347905733
5,0.11550338299030208,0.5397786302602264
6,0.11761840334790348,0.521110824526975
7,0.11536178021476819,0.5797937934599646
8,0.11856525334028097,0.5903418255892746
9,0.11712432418503532,0.6160983587349984
10,0.12554415890164441,0.6053786190397533
11,0.11567422154651592,0.6224352603891229
12,0.10978569998543643,0.633916133799785
13,0.1253681358986,0.6205144271079945
14,0.1106126784297401,0.6355351907354078
15,0.11147669606880685,0.6292272422272627
16,0.11960401719976106,0.6512728086732137
17,0.1144627201696031,0.6498608024868066
18,0.11210186204173164,0.6727715034472506
19,0.12459326597184106,0.6424190734655091
20,0.11762438808738654,0.652998637666342
21,0.11828655824506071,0.6785086333061469
22,0.12005210903710162,0.694734268949557
23,0.12315522167919833,0.6721045026685175
24,0.10471165396780131,0.7133688171774473
25,0.11628095696531467,0.6734699095535162
26,0.113881737291372,0.702296332797157
27,0.11410592512927467,0.6946000026056132
28,0.1101504895152778,0.7209029097506956
29,0.11624954890503865,0.7053342649510638
30,0.11653746743879378,0.7017226061086663
31,0.10983343124279434,0.6916253374791028
32,0.11612573491971524,0.7156723959398342
33,0.12016524685293267,0.7190982725625659
34,0.11049664389209814,0.733083357597768
35,0.11446603603065901,0.7149930827584218
36,0.1169218680540309,0.7051844254309005
37,0.11234254291358252,0.7143623008332172
38,0.11548145970649275,0.7036618617075987
39,0.11731501600908976,0.7276489147585802
40,0.11599055322206757,0.7024917944095362
41,0.11208398861689331,0.723796584667533
42,0.12067216353700363,0.7058091700385674
43,0.10784999626143092,0.7481526901074764
44,0.12075448009191009,0.7035135732111388
45,0.11744994871296294,0.7004012678827064
46,0.11510613953595501,0.7111387767185278
47,0.11143065457777863,0.7314980737176158
48,0.11920671594279578,0.7243268099868704
49,0.11289789538676212,0.7255562901257167
50,0.11943176338041318,0.727358237289163
51,0.1094473244941975,0.732161803060995
52,0.11287518564236934,0.70400178924854
53,0.11094571466519104,0.7262210992809686
54,0.11844864606129879,0.7244781671669177
55,0.1182579695792682,0.734037752457418
56,0.11657564058216541,0.7135225913140244
57,0.11291254860674141,0.7395586586969268
58,0.12012020936621538,0.6876023219470053
59,0.11096745119953645,0.7377981393675171
60,0.11074012399447208,0.7173634847151165
61,0.11234259023468872,0.7145272463287397
62,0.11405749790392504,0.7196415234467368
63,0.11507026614213484,0.7198354312599831
64,0.12088269529280055,0.7335837670166587
65,0.11456197015830921,0.7345439197128595
66,0.11865329746289195,0.71881252143411
67,0.10986807703773478,0.7213354976437916
68,0.11258432674139035,0.7224194813111976
69,0.11311236052558975,0.7360524929379338
70,0.11452586954382397,0.718619146955355
71,0.10934506905039211,0.717008530356536
72,0.11434468905270628,0.7190811123778968
73,0.11159177992448831,0.7245575435385263
74,0.12232083740186764,0.7028538314542959
75,0.11288926424183089,0.7347640135086458
76,0.11348761231280291,0.7182670239753187
77,0.11171921345917789,0.7438593712362765
78,0.10910354313831885,0.7370884907624798
79,0.10960896540234782,0.752840986009689
80,0.1110845347150014,0.733061646249768
81,0.1146030675663927,0.7291989675915894
82,0.10814740805826066,0.7192373737793168
83,0.11148873249829336,0.7275415292483685
84,0.11100267824446841,0.7328027384149037
85,0.1158606946611634,0.7147015656810315
86,0.11643334007518882,0.7399854804154965
87,0.11820986137323128,0.7277667481264904
88,0.10820451509978997,0.7435097908282977
89,0.11012081485572298,0.7487454206046277
90,0.11189933002722507,0.7498893230690628
91,0.114661613032883,0.7299558890498901
92,0.10985406700345353,0.7364614947792726
93,0.11490891991216227,0.7381135013681893
94,0.10610296072427332,0.7512498823960334
95,0.11233845317857499,0.7218289167348957
96,0.11556098105925962,0.7372597275686242
97,0.10852622645273362,0.7663723340298645
98,0.10816217610645579,0.7388867293636078
99,0.11800434758346645,0.7337738304928033
100,0.11339444033360684,0.7243070280408097
101,0.1199467722712272,0.7248096435647645
102,0.11549320022338593,0.726929990525126
103,0.1161260243406045,0.7439284301090863
104,0.11108669055592733,0.730519029310978
105,0.11542390164031958,0.7196995582866929
106,0.10489675942147093,0.7320895514787827
107,0.11952545654756072,0.7418320686845717
108,0.11616372101052981,0.7340846307986951
109,0.11878779429677853,0.7240648110866968
110,0.11339931293065549,0.7357410130672417
111,0.11994024719381652,0.7515599429331894
112,0.11579050227845387,0.745392181916088
113,0.1121739574305758,0.7402159066749627
114,0.11339755822524171,0.7266074951107433
115,0.11050506443689036,0.7478917838437987
116,0.1034542714526668,0.7643131170505881
117,0.10880514863636016,0.7689132821365923
118,0.11207269692032996,0.7561732029884052
119,0.11763977433538296,0.7472596749912757
120,0.11486702449289124,0.7531347570984941
121,0.11108787077859306,0.7721863749073276
122,0.11160647697173633,0.7689846367919688
123,0.11399454340206451,0.7484514780663597
124,0.11133675244168414,0.7424886708323369
125,0.10879352107952679,0.778409706736576
126,0.11424647599524815,0.7504904575646957
127,0.1132995303301417,0.7786486420405689
128,0.11482710299252934,0.7423816290267304
129,0.11054100071978289,0.7416967396888243
130,0.11601820088283722,0.7277025737250039
131,0.10262841017112218,0.7583445697294767
132,0.11430827653333102,0.7585682644971687
133,0.11338462552728039,0.7646045857963305
134,0.108569051183143,0.7562981170282518
135,0.11311080367387046,0.756351305976422
136,0.10910180231457098,0.7426947069308909
137,0.10975004855499286,0.7614151739898359
138,0.10684900091046239,0.7630882843083442
139,0.10400708677170029,0.7502012242006497
140,0.11074860838170235,0.7573554719131463
141,0.10932336634124175,0.7602087927199687
142,0.11086917475703553,0.7480338738622317
143,0.10821350364664778,0.7533193042931712
144,0.11274692178676288,0.7453579006174336
145,0.11498235237713039,0.757629737839345
146,0.10941007031271097,0.7629895304855284
147,0.10488709701037797,0.7566667831635108
148,0.11358426759272992,0.7561584773567152
149,0.11038087614255364,0.7516608878352944
150,0.10652797116991689,0.7554662970153715
151,0.11400568694118741,0.7388578725637104
152,0.11275150107230837,0.7614727940977988
153,0.11870667163128333,0.7540403216534459
154,0.11171099543571476,0.7683052018852408
155,0.11355887078432111,0.7640736272707357
156,0.11221793056989214,0.7456583286278783
157,0.11738045538428442,0.7643981331692611
158,0.11221128983764787,0.7675730513034077
159,0.11116125839128652,0.7648157575167736
160,0.1134217060474161,0.7563654869058123
161,0.10932819315469307,0.7803780126809745
162,0.11427732203265974,0.761387426378935
163,0.11103990040278652,0.7897329179889706
164,0.11277535957829837,0.7619801864273206
165,0.1183361628384897,0.7611173497011454
166,0.11391396807319311,0.7502697080429934
167,0.11657118533886748,0.7732735550268388
168,0.1166824757303359,0.7703257409536097
169,0.10719754374393166,0.7788535293808879
170,0.1161642863068002,0.7620681483992895
171,0.11804038396424796,0.7880104300621154
172,0.11462857524076331,0.7769880669643364
173,0.11325059545132715,0.7675650601568714
174,0.12052075227050205,0.7570351393525264
175,0.11042792134582105,0.7956590407063701
176,0.10712183119740185,0.7948415474029331
177,0.11473912367123297,0.7741981639951139
178,0.1074117300370653,0.7810630249032597
179,0.10275626363860958,0.7859817191995655
180,0.10479574066382892,0.7827056462617553
181,0.10654899132432492,0.7938660388873043
182,0.11626593983517249,0.7648567273088672
183,0.1138277568760709,0.7794588676835682
184,0.10836698060866291,0.7913522389248979
185,0.10778420169413441,0.7777964984943031
186,0.11152532219490006,0.7814028876772997
187,0.10909712023636298,0.7662034236754386
188,0.10898363451919793,0.7882734902289883
189,0.11057545130069439,0.7501799348168677
190,0.1071677948045131,0.7931243755314603
191,0.11420653548819072,0.7733996099070518
192,0.11508846772867724,0.7830766277117706
193,0.11161209515036913,0.785218219910667
194,0.11149775473808743,0.7923001223832767
195,0.11587951100326684,0.7711477267911335
196,0.11040659095078004,0.7826495765668897
197,0.11740711642726812,0.7818640708570648
198,0.10792302366169777,0.7811350181675405
199,0.10525361118981474,0.777405016399791
200,0.10450479844529954,0.805654787425419
201,0.11787552689615438,0.779014224076324
202,0.11460893532294324,0.7690041903282605
203,0.11083513271813035,0.7828760699564659
204,0.11020264365660713,0.785383690771311
205,0.11192408747993104,0.7604036524109317
206,0.10146290690434226,0.8024291920767742
207,0.11381904838727944,0.7930717077877741
208,0.11504480151250171,0.7729683745867354
209,0.11387939673446157,0.7865425821548032
210,0.11515541601727704,0.77161002187224
211,0.11033201072166662,0.7936556263321859
212,0.10970984273121727,0.7813737483360388
213,0.11179525088849505,0.7737336772970702
214,0.1152654050039292,0.7880022313939044
215,0.10438071700507372,0.7821553213709219
216,0.10911197153046814,0.7882456232148894
217,0.10791502649945446,0.8010967979080198
218,0.11547876163192936,0.7859720369723805
219,0.11199217029577173,0.7921182041143622
220,0.11383406422238727,0.7663693117233119
221,0.10895546568700902,0.8056429669305062
222,0.1145230146323347,0.8024758014320981
223,0.11118879422170695,0.7980020057407246
224,0.10999732310801041,0.7902094265060384
225,0.10607744577566736,0.7846898825607713
226,0.11072762276889131,0.783448749096234
227,0.11368571959722501,0.7899132822888224
228,0.11719255676746543,0.7847166707127539
229,0.11163626531877445,0.7883471879479889
230,0.11191613069520548,0.7878840664779146
231,0.11131985153804518,0.7824425309257218
232,0.11682705733285849,0.7779591991697091
233,0.10733804615357746,0.7909897908171608
234,0.10294471980353605,0.7945020053295979
235,0.111907882048313,0.7777117200350119
236,0.11138009306969208,0.776738313508575
237,0.1123242264492272,0.7730667246085424
238,0.10070607623294786,0.7851997474098317
239,0.10626806686329233,0.7894481408172822
240,0.10865674572363059,0.7810439980373958
241,0.11419029137637662,0.7908266111106229
242,0.11005763889747783,0.7901229132994104
243,0.11174792481156497,0.8014470462869171
244,0.10960723957344443,0.7862850944366995
245,0.10907379951680729,0.8092574748546766
246,0.11120965929161863,0.805072694219181
247,0.11946383987129089,0.7682955520482959
248,0.10298417179608303,0.7857861903002915
249,0.10080639673562268,0.8071360851842257
250,0.11170551019924634,0.8081414219179391
251,0.11341524350638754,0.7783642568427133
252,0.11570129209038243,0.7384161253989566
253,0.11889038972292076,0.7911647232828011
254,0.11500084690595344,0.7823174766990929
255,0.1111173806271169,0.7733362015920893
256,0.11214812656522861,0.7903715362910148
257,0.11201648213542416,0.7995461216031092
258,0.11136820758610262,0.7759139217800045
259,0.1135433585157055,0.7865154365595638
260,0.10757761057907125,0.7884375300236361
261,0.10554785969165659,0.793774352519164
262,0.1111269295546254,0.8170321829749281
263,0.11074614703941806,0.7720861610427456
264,0.10666887377273057,0.802507797538543
265,0.11155549950412745,0.7932989185334373
266,0.11422666709473327,0.8160510604991744
267,0.11444585245190819,0.7902408469462856
268,0.10884117397352969,0.7954533456744809
269,0.11430929046256477,0.7974541215391376
270,0.10822007492096462,0.7896315620264333
271,0.10921184787493671,0.7990976550324282
272,0.10379978674381261,0.7913907161037624
273,0.11128815474572797,0.8007182512355249
274,0.1066081575200667,0.8044360849466282
275,0.11651603505015362,0.8085196305441146
276,0.11508671667140265,0.7768139266140331
277,0.10865909002787441,0.7911093337957356
278,0.11151728530541152,0.8047252954314514
279,0.11156658288752717,0.7830602278018166
280,0.11303297102385199,0.7927036559589504
281,0.10504580056019258,0.8146149938672631
282,0.10629356301461275,0.8062445591642367
283,0.11071577841779712,0.7981437077558434
284,0.11231145442369785,0.8062696172456265
285,0.10936313296100625,0.7870406688717276
286,0.10712039594114182,0.8194918977757998
287,0.10427086785457722,0.7916069000426359
288,0.10788518938197364,0.77300268682147
289,0.11331949772081787,0.7924023649748994
290,0.11069767437213981,0.8255002987460839
291,0.10984988328201713,0.7812093319430325
292,0.11463779792983153,0.7967597263859665
293,0.11487249971075354,0.7912019667375455
294,0.10713576157880433,0.7976299077051987
295,0.1007230247166999,0.8006124775415966
296,0.11071371061165303,0.7965001992760062
297,0.10905467546903168,0.7861627469585564
298,0.11534846467709926,0.7977101581402655
299,0.11857364089751732,0.7973867352285908
300,0.10865950676992801,0.7940128762109676
301,0.10444540419676424,0.8314282929513787
302,0.10772942037448374,0.8305020858506119
303,0.10221492147525037,0.821186512179629
304,0.11613555102658694,0.8027920744095315
305,0.11103425745317755,0.7934799847226128
306,0.11218632701453732,0.8021852961581617
307,0.11144319300115466,0.7992340455647318
308,0.11686399550392078,0.802246347201999
309,0.10998487050959177,0.828358313344287
310,0.10903174729918584,0.8054351282234375
311,0.11429639901833594,0.7893874206133846
312,0.11306199310733202,0.7920443628730047
313,0.10167264565274377,0.8089388696719285
314,0.11046538819399108,0.7921199390951252
315,0.11697692057040665,0.7886521671099601
316,0.10944239359855995,0.8140514162809994
317,0.1047387288266121,0.7983070992029155
318,0.11816214940361902,0.7953380737329733
319,0.11575467902175073,0.8055682081568
320,0.10160036543769943,0.7964214680374743
321,0.10931228731136178,0.8042760008461103
322,0.10227104262641717,0.8114204394164249
323,0.10929197250981124,0.8238628589363592
324,0.11154524781382995,0.782306496713423
325,0.11196479521493417,0.8073482447518766
326,0.10827128255750826,0.8103161496854221
327,0.11457480351335908,0.7871137505132685
328,0.11690936935790017,0.8066281111767657
329,0.11023603185195724,0.7971005747149905
330,0.11933078047593493,0.7961583307486338
331,0.11578757686749891,0.8012334795509625
332,0.10263234390684312,0.8128568806941071
333,0.10625531675415274,0.8253326425935036
334,0.11574498561249505,0.7997908128656931
335,0.10884163015075693,0.8185577510660453
336,0.11973078978749424,0.7998885276490445
337,0.11323372671413703,0.8173535140286363
338,0.10367126732006574,0.8115441685255936
339,0.11468782830851139,0.8033540485228396
340,0.10481303617821121,0.8219796443721804
341,0.11651608204612361,0.7920095368051491
342,0.11179562458581115,0.7818675303649838
343,0.11488194076465613,0.8123977816492878
344,0.11152266433253094,0.8058844600534151
345,0.10871307929900625,0.8346631393639421
346,0.10654614643144183,0.8156753276314985
347,0.11058890105351891,0.8137502394225367
348,0.10881719883178638,0.802570479570856
349,0.1007856325295991,0.8197214761693805
350,0.11167897368897,0.8164882623265398
351,0.10910772856258782,0.8014083088281944
352,0.10973314865431662,0.8046888527818598
353,0.1120086524073453,0.7889760953082193
354,0.11980135678231016,0.7945047085987679
355,0.11028398251017699,0.8211609382215423
356,0.11170091068912189,0.7946848905805117
357,0.10195691508279582,0.8041206188582587
358,0.10862391977157641,0.8226423055572826
359,0.1166826626285911,0.8006225305405531
360,0.11580635549379349,0.8029580073728734
361,0.11918061558355594,0.7953069483332298
362,0.1153495586284343,0.8038524538609225
363,0.11534974380181387,0.7984377499559597
364,0.11092697387594268,0.8050853751256083
365,0.1102712142485133,0.821397928019556
366,0.1085823714600866,0.7989780968895521
367,0.11346584182651444,0.796835344300747
368,0.11317523960134333,0.7798487815341967
369,0.10954212861896102,0.8349825113394557
370,0.10890956607112694,0.8138383111459089
371,0.10900116522835031,0.8158919262264459
372,0.11032453195891795,0.803759687067665
373,0.10468929685299562,0.8063883407471272
374,0.11073524966152641,0.8063820712047973
375,0.11276655538922405,0.824706710815451
376,0.10447460678598933,0.8253571216909755
377,0.11531269717851335,0.80760693545426
378,0.11147278216639919,0.783830896998105
379,0.10997331837886548,0.8090880758090486
380,0.10536547277409286,0.8132392382083938
381,0.10537943164625108,0.8074197803938088
382,0.11460505930166802,0.8078444615976408
383,0.10795367607218623,0.799054893317836
384,0.1080466639581164,0.8228585703750374
385,0.11200581645846545,0.8113238771801538
386,0.10736674524446918,0.8070169226073561
387,0.1068910907502093,0.8260127604007751
388,0.11256238660009135,0.8070613169999966
389,0.1114600530202837,0.8072509548224555
390,0.11110420155300357,0.8060764069035234
391,0.1037735307655303,0.8239743271126225
392,0.10921720026843472,0.7996755542306633
393,0.11123165718593891,0.8008923878198901
394,0.10969940930075892,0.8199937358752066
395,0.1133657343817886,0.7865834520832157
396,0.11590357047654473,0.7841575369033922
397,0.1135226092273755,0.8037386660714876
398,0.11286303364622169,0.7998983607842372
399,0.10869580851702475,0.8142938971210862
400,0.11296316129899414,0.7973152431411454
401,0.10742952367125529,0.8430268058895005
402,0.10324738184045222,0.8226304848364308
403,0.11355259387957804,0.8045719681878039
404,0.11563840280865606,0.7854168639723599
405,0.11452005670224061,0.7988722465392339
406,0.11142532628845178,0.8120726311810814
407,0.11643309736370858,0.8010322987019325
408,0.11239918281693428,0.8188722649104977
409,0.10507449096608801,0.8032245973439217
410,0.11066266904259929,0.792801400646568
411,0.11758616001251526,0.8295399906146818
412,0.11213168344245508,0.7980096127332742
413,0.11513265189797386,0.8155385983567798
414,0.11660881003243684,0.8209288233571502
415,0.11265592311767966,0.8249573261215635
416,0.11062016252692815,0.8075211129065887
417,0.11673858627875354,0.7980771907756798
418,0.11365316352481844,0.8232165590898554
419,0.11013617012759984,0.8129833881583439
420,0.11061935967727164,0.80138739470128
421,0.11554093959812932,0.8086315057841108
422,0.11185347494399239,0.8047048693919588
423,0.1093189054218358,0.8218238626843726
424,0.11204325023090696,0.8138684722203651
425,0.11823604765111176,0.8100219514970414
426,0.10571274371299692,0.8019449359698793
427,0.1152982559529018,0.8113757132121374
428,0.10653845564126087,0.8271792782139937
429,0.11027532030095358,0.8133485081809542
430,0.11559342790240716,0.8209435772812081
431,0.11225797491666134,0.8132895992727148
432,0.11141451108186731,0.8119264833929468
433,0.10900439865358137,0.8233601058993117
434,0.10792973688831167,0.8043857577777623
435,0.10805874661757396,0.8103071944512557
436,0.10845066184872347,0.791937834059704
437,0.11171115354563173,0.8119083951411978
438,0.1114547143100634,0.8238759051633686
439,0.11261965986341242,0.8244343763134722
440,0.11143480199967798,0.8224833369387358
441,0.11007610632426294,0.8249916207684582
442,0.11524668280806764,0.8095568055862223
443,0.12204062374936935,0.7866810131928269
444,0.11405187891520689,0.8080158937975946
445,0.11470806263607636,0.8283424149846009
446,0.11551649970988902,0.8176292376840738
447,0.11527527824661433,0.8132846782744466
448,0.10664469177267077,0.8008589472775985
449,0.11329504099713096,0.8277366548093293
450,0.1110498127665305,0.812230806952045
451,0.10800875108909506,0.8258064325083289
452,0.10604385184620084,0.8299339667800266
453,0.11917148871600806,0.7784159075821503
454,0.11007455488964482,0.8127162990783006
455,0.1182519979499413,0.8055959864073164
456,0.11139156531608668,0.8248919972229604
457,0.10829118791879462,0.8300786961487261
458,0.10536172113673398,0.8203490577991531
459,0.10957473550080021,0.799263071791633
460,0.11735764852884785,0.8176733540404156
461,0.10454332526530734,0.8103375189314956
462,0.11212191225398747,0.824342767063242
463,0.10928263166401339,0.8362671002475603
464,0.10703282282527904,0.7975593574521489
465,0.10707009873027806,0.8239399291045922
466,0.11032732769560358,0.8150911508844505
467,0.11898007430136204,0.8198605859783042
468,0.10978058793929205,0.8037765477756451
469,0.11400495832730854,0.794079470484017
470,0.11737753877405235,0.8029195300617549
471,0.10809053978800061,0.8139460027099472
472,0.11181973784985627,0.803433355577734
473,0.11384835558772619,0.8158569597097036
474,0.11658733988941246,0.8001930463491534
475,0.10783743175551204,0.8040358695758184
476,0.10390290535281048,0.8127323328434712
477,0.11050714443840041,0.8017787973206424
478,0.11199853417722616,0.813027893648567
479,0.11153666735709418,0.8214565749034238
480,0.10449940138138258,0.8255576025584408
481,0.10934401289201702,0.831026792393986
482,0.10864391107905719,0.8223587546398422
483,0.11400981333393317,0.8235344263840713
484,0.10784285127587573,0.8079556447382152
485,0.10411115257984266,0.8208766304818975
486,0.10840796442845695,0.8165367494100331
487,0.11025173282085451,0.8134155504284256
488,0.1098593246830991,0.8270879896831581
489,0.1029442232653234,0.8187824716407002
490,0.10922832859779252,0.829092036490466
491,0.11225449200719598,0.8177292854387372
492,0.10182080898411877,0.8252668787102568
493,0.1085799767101216,0.8204098042078645
494,0.10463383653305865,0.8262923598377688
495,0.10450051438349947,0.8037108151161575
496,0.1063091629212336,0.840831155894249
497,0.11349348651146053,0.8102287787712662
498,0.11600870278129398,0.8136451767575759
499,0.10963730281494426,0.8041927565616613
